ganciclovir	5.3556676	ganciclovir sodique	null	8476

gefitinib	8.974533	gefitinib	null	78568
gefitinib	8.974533	gefitinib	null	78568

gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	8.974533	gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	null	204
gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	3.0064502	gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	null	204
gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	1.4717339	aluminium (carbonate et hydroxyde d'), gel de	null	23907
gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	1.2607688	aluminium et de magnesium (hydroxydes et de carbonates d') (gel sec d')	null	42711
gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	0.8228583	magnesium (carbonate de) lourd	null	25360
gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	0.8228583	magnesium (carbonate de) leger	null	25022

gemcitabine	8.974533	gemcitabine	null	38050
gemcitabine	8.569068	gemcitabine	null	38050
gemcitabine	4.284534	chlorhydrate de gemcitabine	null	40424

gemfibrozil	8.974533	gemfibrozil	null	26942
gemfibrozil	8.974533	gemfibrozil	null	26942

gemifloxacine	pas trouvé
gemifloxacine	pas trouvé
gentamicine	8.974533	gentamicine	null	47604
gentamicine	8.281385	gentamicine	null	47604
gentamicine	4.1406927	sulfate de gentamicine	null	525
gentamicine	4.1406927	gentamicine (sulfate de)	null	525

glibenclamide	8.974533	glibenclamide	null	1976
glibenclamide	8.974533	glibenclamide	null	1976

glibornuride	8.974533	glibornuride	null	526
glibornuride	8.974533	glibornuride	null	526

gliclazide	8.974533	gliclazide	null	527
gliclazide	8.974533	gliclazide	null	527

glimepiride	8.974533	glimepiride	null	71861
glimepiride	8.974533	glimepiride	null	71861

glipizide	8.974533	glipizide	null	3332
glipizide	8.974533	glipizide	null	3332

griseofulvine	8.974533	griseofulvine	null	2006
griseofulvine	8.974533	griseofulvine	null	2006

guanfacine	5.3556676	guanfacine base	null	82838
guanfacine	4.284534	guanfacine (chlorhydrate de)	null	989

halazepam	pas trouvé
halazepam	pas trouvé
halofantrine	5.609083	chlorhydrate d'halofantrine	null	10676

haloperidol	8.974533	haloperidol	null	2019
haloperidol	8.569068	haloperidol	null	2019
haloperidol	5.3556676	haloperidol (decanoate d')	null	22338

halothane	8.974533	halothane	null	4261
halothane	8.974533	halothane	null	4261

haloxazolam	pas trouvé
haloxazolam	pas trouvé
heparine calcique	8.974533	heparine calcique	null	4971
heparine calcique	6.580842	heparine calcique	null	4971
heparine calcique	1.9272103	heparine sodique	null	2024
heparine calcique	1.5417683	heparine phenylephrine meglumine	null	3206
heparine calcique	1.3632108	atorvastatine calcique	null	50091
heparine calcique	1.3632108	carbasalate calcique	null	3582

heparine sodique	8.974533	heparine sodique	null	2024
heparine sodique	5.8672066	heparine sodique	null	2024
heparine sodique	4.1070447	heparine sodique/iodure de sodium	null	5556
heparine sodique	2.1616192	heparine calcique	null	4971
heparine sodique	1.7292954	heparine phenylephrine meglumine	null	3206
heparine sodique	0.7719842	metamizole sodique	null	2489

heparine sodique/iodure de sodium	8.974533	heparine sodique/iodure de sodium	null	5556
heparine sodique/iodure de sodium	Exception
hexylresorcinol	8.974533	hexylresorcinol	null	4956
hexylresorcinol	8.974533	hexylresorcinol	null	4956

histapyrrodine	5.609083	chlorhydrate d'histapyrrodine	null	2052

homatropine	8.974533	homatropine	null	62296
homatropine	8.569068	homatropine	null	62296
homatropine	5.3556676	homatropine (bromhydrate d')	null	4388

hydrochlorothiazide	8.974533	hydrochlorothiazide	null	2064
hydrochlorothiazide	8.974533	hydrochlorothiazide	null	2064

hydrocortisone	8.974533	hydrocortisone	null	2067
hydrocortisone	7.3650947	hydrocortisone	null	2067
hydrocortisone	4.603184	aceponate d'hydrocortisone	null	9665
hydrocortisone	4.603184	hydrocortisone (butyrate d')	null	773
hydrocortisone	4.603184	hydrocortisone (acetate d')	null	545
hydrocortisone	4.603184	acetate d'hydrocortisone	null	545

hydromorphone	8.974533	hydromorphone	null	6776
hydromorphone	8.281385	hydromorphone	null	6776
hydromorphone	5.175866	chlorhydrate d'hydromorphone	null	25114
hydromorphone	5.175866	hydromorphone (chlorhydrate d')	null	25114

hydroquinidine	5.609083	hydroquinidine (chlorhydrate d')	null	5285

hydrotalcite	8.974533	hydrotalcite	null	75804
hydrotalcite	8.974533	hydrotalcite	null	75804

hydroxycarbamide	8.974533	hydroxycarbamide	null	2076
hydroxycarbamide	8.974533	hydroxycarbamide	null	2076

hydroxyprogesterone	8.974533	hydroxyprogesterone	null	2082
hydroxyprogesterone	8.281385	hydroxyprogesterone	null	2082
hydroxyprogesterone	5.175866	hydroxyprogesterone (caproate d')	null	3344
hydroxyprogesterone	5.175866	enantate d'hydroxyprogesterone	null	3346

hydroxyzine	5.175866	chlorhydrate d'hydroxyzine	null	2087
hydroxyzine	5.175866	hydroxyzine (chlorhydrate d')	null	2087
hydroxyzine	4.1406927	hydroxyzine (dichlorhydrate de)	null	2087

ibuprofene	8.974533	ibuprofene	null	2092
ibuprofene	8.281385	ibuprofene	null	2092
ibuprofene	5.175866	ibuprofene (lysinate d')	null	29909
ibuprofene	5.175866	lysinate d'ibuprofene	null	29909

ibutilide	8.974533	ibutilide	null	90524
ibutilide	8.569068	ibutilide	null	90524
ibutilide	5.3556676	fumarate d'ibutilide	null	58905

idarubicine	5.609083	chlorhydrate d'idarubicine	null	97217

ifosfamide	8.974533	ifosfamide	null	29
ifosfamide	8.974533	ifosfamide	null	29

iloprost	8.974533	iloprost	null	21510
iloprost	8.569068	iloprost	null	21510
iloprost	5.3556676	iloprost trometamol	null	83696

iloprost trometamol	8.974533	iloprost trometamol	null	83696
iloprost trometamol	7.27418	iloprost trometamol	null	83696
iloprost trometamol	3.1545193	iloprost	null	21510
iloprost trometamol	2.6648247	trometamol	null	356
iloprost trometamol	1.6655154	dexketoprofene trometamol	null	93236
iloprost trometamol	1.6655154	fosfomycine trometamol	null	65061

imatinib	8.974533	imatinib	null	60707
imatinib	8.058241	imatinib	null	60707
imatinib	5.036401	mesilate d'imatinib	null	68227
imatinib	5.036401	imatinib base	null	60707
imatinib	5.036401	imatinib (mesilate d')	null	68227

imidapril	5.3556676	chlorhydrate d'imidapril	null	32238
imidapril	5.3556676	imidapril base	null	83177

imipenem	5.3556676	imipenem monohydrate	null	1983
imipenem	5.3556676	imipenem anhydre	null	49385

imipramine	5.609083	imipramine (chlorhydrate d')	null	5767

immunoglobuline de lapin anti-lymphocyte t humain	8.974533	immunoglobuline de lapin anti-lymphocyte t humain	null	47920
immunoglobuline de lapin anti-lymphocyte t humain	3.0740438	immunoglobuline de lapin anti-lymphocyte t humain	null	47920
immunoglobuline de lapin anti-lymphocyte t humain	1.7555416	immunoglobuline de lapin anti-thymocytes humains	null	29318
immunoglobuline de lapin anti-lymphocyte t humain	0.64632016	immunoglobuline humaine de l'hepatite b	null	65268
immunoglobuline de lapin anti-lymphocyte t humain	0.5321866	facteur x de coagulation humain	null	3309
immunoglobuline de lapin anti-lymphocyte t humain	0.5321866	inhibiteur de c1 humain	null	54435

immunoglobulines equines antilymphocyte humain	1.7620422	immunoglobulines equines anticartilage porcin et antiparathyroides bovines	null	13455
immunoglobulines equines antilymphocyte humain	0.35795546	fibrinogene humain	null	163
immunoglobulines equines antilymphocyte humain	0.35795546	plasminogene humain	null	186
immunoglobulines equines antilymphocyte humain	0.28636438	glucagon humain biogenetique	null	99868
immunoglobulines equines antilymphocyte humain	0.28636438	facteur x de coagulation humain	null	3309

indapamide	5.609083	indapamide hemihydrate	null	22336

indinavir	5.3556676	indinavir base	null	15954
indinavir	5.3556676	indinavir (sulfate d')	null	67519

indometacine	8.974533	indometacine	null	2099
indometacine	8.569068	indometacine	null	2099
indometacine	4.284534	indometacine sodique trihydrate	null	97463

indoramine	5.3556676	indoramine (chlorhydrate d')	null	5862
indoramine	5.3556676	indoramine base	null	66367

insuline	3.7854764	insuline degludec	null	38062
insuline	3.7854764	insuline asparte	null	33218
insuline	3.7854764	insuline glargine	null	44461
insuline	3.7854764	insuline glulisine	null	54399
insuline	3.7854764	insuline detemir	null	80150

insuline asparte	8.974533	insuline asparte	null	33218
insuline asparte	6.068159	insuline asparte	null	33218
insuline asparte	4.8545275	insuline asparte recombinante isophane	null	51144
insuline asparte	4.8545275	insuline asparte recombinante	null	69676
insuline asparte	4.8545275	insuline asparte isophane biphasique	null	22787
insuline asparte	4.8545275	insuline asparte recombinante isophane	null	54612

insuline asparte isophane biphasique	8.974533	insuline asparte isophane biphasique	null	22787
insuline asparte isophane biphasique	7.147382	insuline asparte isophane biphasique	null	22787
insuline asparte isophane biphasique	6.253959	insuline asparte recombinante isophane biphasique	null	24630
insuline asparte isophane biphasique	3.7963517	insuline asparte recombinante isophane	null	51144
insuline asparte isophane biphasique	3.7963517	insuline asparte recombinante isophane	null	54612
insuline asparte isophane biphasique	3.3687344	insuline humaine recombinante isophane biphasique	null	92781

insuline glargine	8.974533	insuline glargine	null	44461
insuline glargine	6.7669525	insuline glargine	null	44461
insuline glargine	1.0588099	insuline degludec	null	38062
insuline glargine	1.0588099	insuline asparte	null	33218
insuline glargine	1.0588099	insuline glulisine	null	54399
insuline glargine	1.0588099	insuline detemir	null	80150

insuline humaine biosynthetique	5.3958683	insuline humaine biosynthetique zinc (suspension d')	null	9476
insuline humaine biosynthetique	1.934335	insuline humaine recombinante isophane	null	51576
insuline humaine biosynthetique	1.934335	insuline humaine recombinante zinc	null	35248
insuline humaine biosynthetique	1.934335	insuline humaine recombinante isophane	null	39488
insuline humaine biosynthetique	1.934335	insuline humaine recombinante	null	15988

insuline humaine biosynthetique zinc	6.011407	insuline humaine biosynthetique zinc (suspension d')	null	9476
insuline humaine biosynthetique zinc	2.9544868	insuline humaine recombinante zinc	null	35248
insuline humaine biosynthetique zinc	2.9544868	insuline humaine recombinante zinc	null	84517
insuline humaine biosynthetique zinc	2.585176	insuline humaine biogenetique zinc cristallisee	null	9476
insuline humaine biosynthetique zinc	2.585176	insuline humaine recombinante zinc cristalline	null	28777

insuline humaine hemisynthetique d'origine porcine	8.974533	insuline humaine hemisynthetique d'origine porcine	null	6756
insuline humaine hemisynthetique d'origine porcine	4.0664573	insuline humaine hemisynthetique d'origine porcine	null	6756
insuline humaine hemisynthetique d'origine porcine	2.396524	insuline humaine hemisynthetique	null	6756
insuline humaine hemisynthetique d'origine porcine	2.0969584	insuline humaine hemisynthetique isophane (suspension d')	null	2277
insuline humaine hemisynthetique d'origine porcine	2.0969584	insuline humaine hemisynthetique isophane biphasique	null	98385
insuline humaine hemisynthetique d'origine porcine	1.4442066	insuline porcine	null	4985

insuline humaine hemisynthetique isophane	5.9820013	insuline humaine hemisynthetique isophane (suspension d')	null	2277
insuline humaine hemisynthetique isophane	5.9820013	insuline humaine hemisynthetique isophane biphasique	null	98385
insuline humaine hemisynthetique isophane	3.74382	insuline humaine hemisynthetique	null	6756
insuline humaine hemisynthetique isophane	3.3465135	insuline humaine recombinante isophane	null	51576
insuline humaine hemisynthetique isophane	3.3465135	insuline humaine recombinante isophane	null	39488

insuline humaine hemisynthetique isophane biphasique	8.974533	insuline humaine hemisynthetique isophane biphasique	null	98385
insuline humaine hemisynthetique isophane biphasique	6.8700128	insuline humaine hemisynthetique isophane biphasique	null	98385
insuline humaine hemisynthetique isophane biphasique	4.1670184	insuline humaine hemisynthetique isophane (suspension d')	null	2277
insuline humaine hemisynthetique isophane biphasique	4.048675	insuline humaine recombinante isophane biphasique	null	92781
insuline humaine hemisynthetique isophane biphasique	4.048675	insuline humaine recombinante isophane biphasique	null	62132
insuline humaine hemisynthetique isophane biphasique	2.8037944	insuline asparte isophane biphasique	null	22787

insuline humaine recombinante	8.974533	insuline humaine recombinante	null	15988
insuline humaine recombinante	5.2185125	insuline humaine recombinante isophane	null	51576
insuline humaine recombinante	5.2185125	insuline humaine recombinante zinc	null	35248
insuline humaine recombinante	5.2185125	insuline humaine recombinante isophane	null	39488
insuline humaine recombinante	5.2185125	insuline humaine recombinante	null	15988
insuline humaine recombinante	5.2185125	insuline humaine recombinante zinc	null	84517

insuline humaine recombinante isophane	8.569068	insuline humaine recombinante isophane	null	51576
insuline humaine recombinante isophane	6.312295	insuline humaine recombinante isophane	null	51576
insuline humaine recombinante isophane	6.312295	insuline humaine recombinante isophane	null	39488
insuline humaine recombinante isophane	5.523258	insuline humaine recombinante isophane biphasique	null	92781
insuline humaine recombinante isophane	5.523258	insuline humaine recombinante isophane biphasique	null	62132
insuline humaine recombinante isophane	3.6979547	insuline asparte recombinante isophane	null	51144

insuline humaine recombinante isophane biphasique	8.569068	insuline humaine recombinante isophane biphasique	null	92781
insuline humaine recombinante isophane biphasique	6.4744973	insuline humaine recombinante isophane biphasique	null	92781
insuline humaine recombinante isophane biphasique	6.4744973	insuline humaine recombinante isophane biphasique	null	62132
insuline humaine recombinante isophane biphasique	4.3545156	insuline asparte recombinante isophane biphasique	null	24630
insuline humaine recombinante isophane biphasique	4.3545156	insuline lispro recombinante isophane biphasique	null	75353
insuline humaine recombinante isophane biphasique	4.3079095	insuline humaine recombinante isophane	null	51576

insuline humaine recombinante zinc	8.569068	insuline humaine recombinante zinc	null	35248
insuline humaine recombinante zinc	6.03357	insuline humaine recombinante zinc	null	35248
insuline humaine recombinante zinc	6.03357	insuline humaine recombinante zinc	null	84517
insuline humaine recombinante zinc	5.2793736	insuline humaine recombinante zinc cristalline	null	28777
insuline humaine recombinante zinc	5.2793736	insuline humaine recombinante zinc cristalline	null	75951
insuline humaine recombinante zinc	5.2793736	insuline humaine recombinante zinc amorphe	null	41469

insuline humaine recombinante zinc cristalline	8.569068	insuline humaine recombinante zinc cristalline	null	28777
insuline humaine recombinante zinc cristalline	6.4750705	insuline humaine recombinante zinc cristalline	null	28777
insuline humaine recombinante zinc cristalline	6.4750705	insuline humaine recombinante zinc cristalline	null	75951
insuline humaine recombinante zinc cristalline	3.9355206	insuline humaine recombinante zinc	null	35248
insuline humaine recombinante zinc cristalline	3.9355206	insuline humaine recombinante zinc	null	84517
insuline humaine recombinante zinc cristalline	3.4435806	insuline humaine recombinante zinc amorphe	null	41469

insuline lispro	8.974533	insuline lispro	null	72525
insuline lispro	6.3004103	insuline lispro	null	72525
insuline lispro	5.040328	insuline lispro recombinante	null	72525
insuline lispro	5.040328	insuline lispro recombinante isophane	null	67310
insuline lispro	4.410287	insuline lispro recombinante isophane biphasique	null	75353
insuline lispro	1.1372142	insuline degludec	null	38062

insuline porcine	8.974533	insuline porcine	null	4985
insuline porcine	6.209698	insuline porcine	null	4985
insuline porcine	4.9677587	insuline porcine hautement purifiee	null	282
insuline porcine	4.346789	insuline humaine hemisynthetique d'origine porcine	null	6756
insuline porcine	1.5608178	pancreas (poudre de) (porcine)	null	35118
insuline porcine	1.5608178	pepsine d'origine porcine	null	3114

iobitridol	8.974533	iobitridol	null	35195
iobitridol	8.974533	iobitridol	null	35195

iodixanol	8.974533	iodixanol	null	92723
iodixanol	8.974533	iodixanol	null	92723

iohexol	8.974533	iohexol	null	2596
iohexol	8.974533	iohexol	null	2596

iomeprol	8.974533	iomeprol	null	47580
iomeprol	8.974533	iomeprol	null	47580

iopamidol	8.974533	iopamidol	null	25037
iopamidol	8.974533	iopamidol	null	25037

iopentol	8.974533	iopentol	null	17218
iopentol	8.974533	iopentol	null	17218

iopromide	8.974533	iopromide	null	2293
iopromide	8.974533	iopromide	null	2293

ioversol	8.974533	ioversol	null	77898
ioversol	8.974533	ioversol	null	77898

ipratropium	4.742649	ipratropium (bromure d')	null	49189
ipratropium	4.742649	bromure d'ipratropium	null	49189
ipratropium	3.7941194	ipratropium (bromure d') monohydrate	null	49189
ipratropium	3.7941194	bromure d'ipratropium anhydre	null	80978
ipratropium	3.7941194	ipratropium (bromure d') anhydre	null	80978

iproniazide	5.3556676	iproniazide (phosphate d')	null	2685
iproniazide	5.3556676	iproniazide base	null	86088

irbesartan	8.974533	irbesartan	null	31416
irbesartan	8.281385	irbesartan	null	31416
irbesartan	5.175866	chlorhydrate d'irbesartan	null	54231
irbesartan	5.175866	irbesartan (chlorhydrate d')	null	54231

irinotecan	8.974533	irinotecan	null	73952
irinotecan	8.281385	irinotecan	null	73952
irinotecan	4.1406927	irinotecan (chlorhydrate d') trihydrate	null	20915
irinotecan	4.1406927	chlorhydrate d'irinotecan trihydrate	null	20915

isepamicine	8.974533	isepamicine	null	18034
isepamicine	8.569068	isepamicine	null	18034
isepamicine	5.3556676	sulfate d'isepamicine	null	27925

isoflurane	8.974533	isoflurane	null	11789
isoflurane	8.974533	isoflurane	null	11789

isosorbide	4.826106	mononitrate d'isosorbide	null	7111
isosorbide	4.826106	dinitrate d'isosorbide	null	4979
isosorbide	4.826106	isosorbide (mononitrate d')	null	7111
isosorbide	4.826106	isosorbide (dinitrate d')	null	4979
isosorbide	3.860885	solution de dinitrate d'isosorbide	null	28348

isothipendyl	5.609083	chlorhydrate d'isothipendyl	null	2699

isotretinoine	8.974533	isotretinoine	null	6088
isotretinoine	8.974533	isotretinoine	null	6088

isradipine	8.974533	isradipine	null	46883
isradipine	8.974533	isradipine	null	46883

itraconazole	8.974533	itraconazole	null	99008
itraconazole	8.974533	itraconazole	null	99008

ivabradine	8.974533	ivabradine	null	23247
ivabradine	8.281385	ivabradine	null	23247
ivabradine	5.175866	chlorhydrate d'ivabradine	null	45847
ivabradine	5.175866	ivabradine (chlorhydrate d')	null	45847

josamycine	8.974533	josamycine	null	941
josamycine	8.281385	josamycine	null	941
josamycine	5.175866	josamycine base	null	941
josamycine	4.1406927	josamycine (propionate de)	null	935

kanamycine	8.974533	kanamycine	null	19966
kanamycine	8.281385	kanamycine	null	19966
kanamycine	4.1406927	kanamycine (monosulfate de)	null	3867
kanamycine	4.1406927	monosulfate de kanamycine	null	3867

kaolin lourd	8.974533	kaolin lourd	null	3133
kaolin lourd	7.27418	kaolin lourd	null	3133
kaolin lourd	3.1545193	kaolin	null	3133
kaolin lourd	1.3324124	magnesium (carbonate de) lourd	null	25360
kaolin lourd	1.3324124	magnesium (oxyde de) lourd	null	79568
kaolin lourd	1.3324124	carbonate de magnesium lourd	null	25360

ketazolam	pas trouvé
ketazolam	pas trouvé
ketoconazole	8.974533	ketoconazole	null	22692
ketoconazole	8.974533	ketoconazole	null	22692

ketoprofene	8.974533	ketoprofene	null	823
ketoprofene	8.974533	ketoprofene	null	823

ketotifene	8.974533	ketotifene	null	15401
ketotifene	7.875921	ketotifene	null	15401
ketotifene	4.9224505	ketotifene base	null	15401
ketotifene	3.9379604	ketotifene (fumarate de)	null	952
ketotifene	3.9379604	fumarate de ketotifene	null	952
ketotifene	3.9379604	hydrogenofumarate de ketotifene	null	952

labetalol	4.284534	labetalol (chlorhydrate de)	null	946
labetalol	4.284534	chlorhydrate de labetalol	null	946

lacidipine	8.974533	lacidipine	null	86786
lacidipine	8.974533	lacidipine	null	86786

lamotrigine	8.974533	lamotrigine	null	37011
lamotrigine	8.974533	lamotrigine	null	37011

lanreotide	5.3556676	lanreotide base	null	36755
lanreotide	4.284534	acetate de lanreotide	null	77082

lansoprazole	8.974533	lansoprazole	null	23957
lansoprazole	8.974533	lansoprazole	null	23957

lapatinib	8.974533	lapatinib	null	54913
lapatinib	8.569068	lapatinib	null	54913
lapatinib	4.284534	ditosilate de lapatinib monohydrate	null	39890

lepirudine	8.974533	lepirudine	null	63775
lepirudine	8.974533	lepirudine	null	63775

lercanidipine	8.974533	lercanidipine	null	83912
lercanidipine	8.281385	lercanidipine	null	83912
lercanidipine	4.1406927	chlorhydrate de lercanidipine	null	36746
lercanidipine	4.1406927	lercanidipine (chlorhydrate de)	null	36746

levobunolol	4.284534	levobunolol (chlorhydrate de)	null	18812
levobunolol	4.284534	chlorhydrate de levobunolol	null	18812

levodopa	8.974533	levodopa	null	3885
levodopa	8.974533	levodopa	null	3885

levofloxacine	8.974533	levofloxacine	null	81234
levofloxacine	8.569068	levofloxacine	null	81234
levofloxacine	5.3556676	levofloxacine hemihydratee	null	60077

levomenthol	8.974533	levomenthol	null	568
levomenthol	8.974533	levomenthol	null	568

levomepromazine	8.974533	levomepromazine	null	2726
levomepromazine	7.875921	levomepromazine	null	2726
levomepromazine	3.9379604	levomepromazine (chlorhydrate de)	null	5047
levomepromazine	3.9379604	levomepromazine (hydrogenomaleate de)	null	5097
levomepromazine	3.9379604	chlorhydrate de levomepromazine	null	5047
levomepromazine	3.9379604	maleate de levomepromazine	null	5097

levonorgestrel	8.974533	levonorgestrel	null	196
levonorgestrel	8.974533	levonorgestrel	null	196

levothyroxine	5.609083	levothyroxine sodique	null	382

lidocaine	8.974533	lidocaine	null	5431
lidocaine	7.875921	lidocaine	null	5431
lidocaine	3.9379604	chlorhydrate de lidocaine	null	5432
lidocaine	3.9379604	chlorhydrate de lidocaine anhydre	null	56635
lidocaine	3.9379604	lidocaine (chlorhydrate de)	null	5432
lidocaine	3.9379604	lidocaine (chlorhydrate de) monohydrate	null	5432

linagliptine	8.974533	linagliptine	null	94968
linagliptine	8.974533	linagliptine	null	94968

lincomycine	8.974533	lincomycine	null	89043
lincomycine	8.569068	lincomycine	null	89043
lincomycine	4.284534	lincomycine (chlorhydrate de)	null	2739

linezolide	8.974533	linezolide	null	74148
linezolide	8.974533	linezolide	null	74148

linsidomine	4.284534	chlorhydrate de linsidomine	null	60932
linsidomine	4.284534	linsidomine (chlorhydrate de)	null	60932

liothyronine sodique	8.974533	liothyronine sodique	null	5596
liothyronine sodique	6.365579	liothyronine sodique	null	5596
liothyronine sodique	0.7115443	metamizole sodique	null	2489
liothyronine sodique	0.7115443	amoxicilline sodique	null	872
liothyronine sodique	0.7115443	heparine sodique	null	2024
liothyronine sodique	0.7115443	montelukast sodique	null	86162

lisinopril	8.974533	lisinopril	null	15304
lisinopril	8.281385	lisinopril	null	15304
lisinopril	5.175866	lisinopril anhydre	null	15304
lisinopril	5.175866	lisinopril dihydrate	null	60255

lisuride	4.284534	maleate acide de lisuride	null	61297
lisuride	4.284534	lisuride (maleate acide de)	null	61297

lomefloxacine	5.3556676	lomefloxacine base	null	73705
lomefloxacine	4.284534	chlorhydrate de lomefloxacine	null	24676

lomustine	8.974533	lomustine	null	5726
lomustine	8.974533	lomustine	null	5726

lopinavir	8.974533	lopinavir	null	53145
lopinavir	8.974533	lopinavir	null	53145

loprazolam	8.974533	loprazolam	null	56568
loprazolam	8.281385	loprazolam	null	56568
loprazolam	4.1406927	mesilate de loprazolam monohydrate	null	12016
loprazolam	4.1406927	loprazolam (mesilate de) monohydrate	null	12016

lorazepam	8.974533	lorazepam	null	561
lorazepam	8.974533	lorazepam	null	561

lormetazepam	8.974533	lormetazepam	null	79562
lormetazepam	8.974533	lormetazepam	null	79562

losartan	8.974533	losartan	null	64438
losartan	8.569068	losartan	null	64438
losartan	5.3556676	losartan potassique	null	48528

loxapine	8.974533	loxapine	null	44214
loxapine	8.058241	loxapine	null	44214
loxapine	5.036401	loxapine base	null	44214
loxapine	4.0291204	loxapine (succinate de)	null	829
loxapine	4.0291204	succinate de loxapine	null	829

lumefantrine	8.974533	lumefantrine	null	24296
lumefantrine	8.974533	lumefantrine	null	24296

lymecycline	8.974533	lymecycline	null	2742
lymecycline	8.974533	lymecycline	null	2742

lynestrenol	8.974533	lynestrenol	null	2743
lynestrenol	8.974533	lynestrenol	null	2743

magaldrate	8.974533	magaldrate	null	45338
magaldrate	8.569068	magaldrate	null	45338
magaldrate	5.3556676	magaldrate anhydre	null	25754

magnesium (hydroxyde de)	8.974533	magnesium (hydroxyde de)	null	4415
magnesium (hydroxyde de)	4.458244	magnesium (hydroxyde de)	null	4415
magnesium (hydroxyde de)	4.458244	hydroxyde de magnesium	null	4415
magnesium (hydroxyde de)	2.8368993	gel d'hydroxyde d'aluminium et de carbonate de magnesium codesseches	null	204
magnesium (hydroxyde de)	1.6947384	chlorure de magnesium hexahydrate	null	3018
magnesium (hydroxyde de)	1.6947384	lactate de magnesium dihydrate	null	20879

magnesium (trisilicate de)	8.974533	magnesium (trisilicate de)	null	3013
magnesium (trisilicate de)	5.132991	trisilicate de magnesium	null	3013
magnesium (trisilicate de)	5.132991	magnesium (trisilicate de)	null	3013
magnesium (trisilicate de)	1.4719598	chlorure de magnesium hexahydrate	null	3018
magnesium (trisilicate de)	1.4719598	lactate de magnesium dihydrate	null	20879
magnesium (trisilicate de)	1.4719598	magnesium (hydroxyde de)	null	4415

manidipine	4.284534	manidipine (dichlorhydrate de)	null	53763
manidipine	4.284534	chlorhydrate de manidipine	null	53763

maprotiline	4.0291204	maprotiline (mesilate de)	null	3402
maprotiline	4.0291204	chlorhydrate de maprotiline	null	1990
maprotiline	4.0291204	maprotiline (chlorhydrate de)	null	1990
maprotiline	4.0291204	maprotiline (resinate de)	null	38907

meclozine	4.4872665	chlorhydrate de meclozine	null	5541

medazepam	8.974533	medazepam	null	567
medazepam	8.974533	medazepam	null	567

medrogestone	8.974533	medrogestone	null	2576
medrogestone	8.974533	medrogestone	null	2576

medroxyprogesterone	4.284534	acetate de medroxyprogesterone	null	557
medroxyprogesterone	4.284534	medroxyprogesterone (acetate de)	null	557

mefenidramium	4.284534	metilsulfate de mefenidramium	null	1728
mefenidramium	4.284534	mefenidramium (metilsulfate de)	null	1728

mefloquine	8.974533	mefloquine	null	69862
mefloquine	8.569068	mefloquine	null	69862
mefloquine	4.284534	mefloquine (chlorhydrate de)	null	29547

meloxicam	8.974533	meloxicam	null	37441
meloxicam	8.974533	meloxicam	null	37441

melphalan	8.974533	melphalan	null	2590
melphalan	8.974533	melphalan	null	2590

menthe	3.860885	feuille de menthe poivree	null	190
menthe	3.860885	menthe poivree (feuille de)	null	190
menthe	3.3782742	menthe poivree (huile essentielle de)	null	160
menthe	3.3782742	menthe poivree (partie aerienne de)	null	25288
menthe	3.3782742	huile essentielle de menthe poivree	null	160

menthol racemique	8.974533	menthol racemique	null	60308
menthol racemique	7.448004	menthol racemique	null	60308
menthol racemique	2.8775053	menthol	null	568
menthol racemique	1.9255612	camphre racemique	null	436
menthol racemique	1.7984408	dl-menthol	null	60308

meprobamate	8.974533	meprobamate	null	2606
meprobamate	8.974533	meprobamate	null	2606

mepyramine	4.4872665	maleate de mepyramine	null	3921

mequitazine	8.974533	mequitazine	null	5007
mequitazine	8.974533	mequitazine	null	5007

merbromine	5.609083	merbromine sodique	null	2615

mercaptopurine	8.974533	mercaptopurine	null	2618
mercaptopurine	8.974533	mercaptopurine	null	2618

meropenem	8.974533	meropenem	null	60167
meropenem	8.281385	meropenem	null	60167
meropenem	5.175866	meropenem trihydrate	null	59983
meropenem	5.175866	meropenem anhydre	null	60167

mesalazine	8.974533	mesalazine	null	2640
mesalazine	8.974533	mesalazine	null	2640

methadone	4.284534	chlorhydrate de methadone	null	47784
methadone	4.284534	methadone (chlorhydrate de)	null	47784

methotrexate	8.974533	methotrexate	null	2345
methotrexate	8.569068	methotrexate	null	2345
methotrexate	5.3556676	methotrexate disodique	null	30849

methoxyflurane	pas trouvé
methoxyflurane	pas trouvé
methyclothiazide	8.974533	methyclothiazide	null	2350
methyclothiazide	8.974533	methyclothiazide	null	2350

methyldopa	8.974533	methyldopa	null	2355
methyldopa	8.281385	methyldopa	null	2355
methyldopa	5.175866	methyldopa sesquihydrate	null	2355
methyldopa	5.175866	methyldopa anhydre	null	34537

