931	"zinc  sulfate de "	"zinc  sulfate de "
29226	"asarum europaeum pour preparations homeopathiques"	"asarum europaeum pour preparations homeopathiques"
2459	"mercurius vivus pour preparations homeopathiques"	"mercurius vivus pour preparations homeopathiques"
65723	"fampridine"	"fampridine"
5493	"sulfate de tuaminoheptane"	"sulfate de tuaminoheptane"
17563	"acetate de glatiramere"	"acetate de glatiramere"
51856	"glatiramere base"	"glatiramere base"
2333	"rifamycine"	"rifamycine"
22324	"rifamycine sodique"	"rifamycine sodique"
60310	"alfuzosine  chlorhydrate d  "	"alfuzosine  chlorhydrate d  "
7846	"cisapride  monohydrate de "	"cisapride  monohydrate de "
32914	"ortie dioique  racine de "	"ortie dioique  racine de "
46395	"ornithine  chlorhydrate d  "	"ornithine  chlorhydrate d  "
3121	"tiliquinol"	"tiliquinol"
3122	"laurilsulfate de tiliquinol"	"laurilsulfate de tiliquinol"
3407	"tilbroquinol"	"tilbroquinol"
35345	"dichlorhydrate de daclatasvir"	"dichlorhydrate de daclatasvir"
77015	"daclatasvir"	"daclatasvir"
937	"meglumine  ioxaglate de "	"meglumine  ioxaglate de "
938	"sodium  ioxaglate de "	"sodium  ioxaglate de "
17583	"astemizole"	"astemizole"
5442	"glutamate de magnesium"	"glutamate de magnesium"
3198	"cellulase fongique"	"cellulase fongique"
1354	"buspirone  chlorhydrate de "	"buspirone  chlorhydrate de "
4863	"ether"	"ether"
440	"carmellose sodique"	"carmellose sodique"
538	"menotropine"	"menotropine"
82615	"atorvastatine calcique hemihydratee"	"atorvastatine calcique hemihydratee"
1381	"cyclamen europaeum pour preparations homeopathiques"	"cyclamen europaeum pour preparations homeopathiques"
69849	"pensee sauvage  parties aeriennes fleuries de   poudre de "	"pensee sauvage  parties aeriennes fleuries de   poudre de "
51748	"fucus  extrait sec de "	"fucus  extrait sec de "
631	"sodium  acetate de "	"sodium  acetate de "
6783	"glucophosphate disodique tetrahydrate"	"glucophosphate disodique tetrahydrate"
73603	"magnesium  lactate de  trihydrate"	"magnesium  lactate de  trihydrate"
777	"bisorcic demanol"	"bisorcic demanol"
3850	"bromure de glycopyrronium"	"bromure de glycopyrronium"
20884	"glycopyrronium"	"glycopyrronium"
28589	"maleate d indacaterol"	"maleate d indacaterol"
91861	"thiophenecarboxylate"	"thiophenecarboxylate"
4091	"bufexamac"	"bufexamac"
5334	"clomifene  citrate de "	"clomifene  citrate de "
67402	"aubepine  extrait d   sec "	"aubepine  extrait d   sec "
17023	"valeriane officinale"	"valeriane officinale"
36828	"guarana"	"guarana"
12662	"phosphate disodique anhydre"	"phosphate disodique anhydre"
45470	"extrait fluide d orthosiphon"	"extrait fluide d orthosiphon"
26729	"oligosaccharide d haemophilus influenzae type b conjugue a la proteine diphterique crm197"	"oligosaccharide d haemophilus influenzae type b conjugue a la proteine diphterique crm197"
4388	"homatropine  bromhydrate d  "	"homatropine  bromhydrate d  "
4916	"flupentixol  chlorhydrate de "	"flupentixol  chlorhydrate de "
89752	"flupentixol base"	"flupentixol base"
33939	"harpagophyton  racine d    extrait sec de "	"harpagophyton  racine d    extrait sec de "
49435	"reine des pres  sommite fleurie de   extrait sec de "	"reine des pres  sommite fleurie de   extrait sec de "
79485	"huile naturelle de chair de poisson"	"huile naturelle de chair de poisson"
19859	"nefopam  chlorhydrate de "	"nefopam  chlorhydrate de "
5775	"chlorhydrate de buphenine"	"chlorhydrate de buphenine"
28886	"galantamine  bromhydrate de "	"galantamine  bromhydrate de "
32833	"galantamine base"	"galantamine base"
78664	"o  betahydroxyethyl  rutine"	"o  betahydroxyethyl  rutine"
2332	"rifampicine"	"rifampicine"
750	"klebsiella pneumoniae  glycoproteine de "	"klebsiella pneumoniae  glycoproteine de "
52980	"triglyceride structure purifie"	"triglyceride structure purifie"
36288	"melilot  extrait sec de "	"melilot  extrait sec de "
79556	"hamamelis de virginie  feuille d    extrait sec de "	"hamamelis de virginie  feuille d    extrait sec de "
19609	"carbomere 940"	"carbomere 940"
14365	"apocynum cannabinum pour preparations homeopathiques"	"apocynum cannabinum pour preparations homeopathiques"
88735	"fluorometholone  acetate de "	"fluorometholone  acetate de "
3343	"acetate d hydroxocobalamine"	"acetate d hydroxocobalamine"
50149	"d l hydrogenomalate d almotriptan"	"d l hydrogenomalate d almotriptan"
64860	"almotriptan base"	"almotriptan base"
93351	"salmeterol oxnafoate"	"salmeterol oxnafoate"
1945	"enterobacter agglomerans  glycoproteine d  "	"enterobacter agglomerans  glycoproteine d  "
25974	"arginine et de potassium  phosphocitroglutamate d  "	"arginine et de potassium  phosphocitroglutamate d  "
31035	"meta iodobenzylguanidine  131 i "	"meta iodobenzylguanidine  131 i "
8995	"dioscorea villosa pour preparations homeopathiques"	"dioscorea villosa pour preparations homeopathiques"
54294	"fagopyrum esculentum pour preparations homeopathiques"	"fagopyrum esculentum pour preparations homeopathiques"
4212	"edetate dicobaltique"	"edetate dicobaltique"
28348	"solution de dinitrate d isosorbide"	"solution de dinitrate d isosorbide"
91838	"choriogonadotropine alfa"	"choriogonadotropine alfa"
70384	"imiglucerase"	"imiglucerase"
5131	"sodium  ioxitalamate de "	"sodium  ioxitalamate de "
93709	"insuline humaine recombinante soluble"	"insuline humaine recombinante soluble"
4132	"argousier  fruit d   suc de  stabilise"	"argousier  fruit d   suc de  stabilise"
988	"alfacalcidol"	"alfacalcidol"
4150	"sulfate d atropine"	"sulfate d atropine"
56570	"metoprolol  fumarate de "	"metoprolol  fumarate de "
17590	"flurbiprofene sodique dihydrate"	"flurbiprofene sodique dihydrate"
40452	"canagliflozine"	"canagliflozine"
50772	"canagliflozine hemihydrate"	"canagliflozine hemihydrate"
215	"serpolet  sommite fleurie de "	"serpolet  sommite fleurie de "
9458	"ceftizoxime sodique"	"ceftizoxime sodique"
74855	"ceftizoxime"	"ceftizoxime"
4508	"cannelle de ceylan  poudre de "	"cannelle de ceylan  poudre de "
27327	"badiane de chine  fruit de   poudre de "	"badiane de chine  fruit de   poudre de "
25364	"pensee sauvage  parties aeriennes fleuries de "	"pensee sauvage  parties aeriennes fleuries de "
5416	"herbe au chagrin  extrait d    fluide "	"herbe au chagrin  extrait d    fluide "
55713	"piloselle  extrait fluide de "	"piloselle  extrait fluide de "
2497	"norgestrel"	"norgestrel"
9146	"cascara sagrada pour preparations homeopathiques"	"cascara sagrada pour preparations homeopathiques"
637	"sodium  benzoate de "	"sodium  benzoate de "
8541	"antimonium metallicum pour preparations homeopathiques"	"antimonium metallicum pour preparations homeopathiques"
1587	"chlorhydrate de dehydroemetine"	"chlorhydrate de dehydroemetine"
726	"metoclopramide  chlorhydrate de  monohydrate"	"metoclopramide  chlorhydrate de  monohydrate"
97156	"opium  extrait sec d  "	"opium  extrait sec d  "
152	"niaouli  huile essentielle de "	"niaouli  huile essentielle de "
354	"troleandomycine"	"troleandomycine"
30593	"oleandomycine base"	"oleandomycine base"
19091	"ceftriaxone sodique anhydre"	"ceftriaxone sodique anhydre"
1639	"diazoxide"	"diazoxide"
54399	"insuline glulisine"	"insuline glulisine"
582	"mitomycine c"	"mitomycine c"
41060	"dolutegravir sodique"	"dolutegravir sodique"
68669	"dolutegravir"	"dolutegravir"
5378	"carbachol"	"carbachol"
69062	"foscarnet sodique hexahydrate"	"foscarnet sodique hexahydrate"
5100	"poudre d opium"	"poudre d opium"
2338	"nalbuphine  chlorhydrate de "	"nalbuphine  chlorhydrate de "
48	"phosphate d adenosine"	"phosphate d adenosine"
5615	"potassium  l aspartate de "	"potassium  l aspartate de "
7327	"pergolide  mesilate de "	"pergolide  mesilate de "
16794	"bouillon blanc  fleur de "	"bouillon blanc  fleur de "
91754	"berberis aquifolium pour preparations homeopathiques"	"berberis aquifolium pour preparations homeopathiques"
641	"tixocortol  pivalate de "	"tixocortol  pivalate de "
3646	"bacitracine zinc"	"bacitracine zinc"
5465	"oxacilline sodique"	"oxacilline sodique"
27707	"oxacilline base"	"oxacilline base"
48715	"methanal"	"methanal"
2811	"phenazone"	"phenazone"
3745	"chlorhydrate d acetiamine"	"chlorhydrate d acetiamine"
50797	"chlorhydrate d acetiamine monohydrate"	"chlorhydrate d acetiamine monohydrate"
8612	"adrenalinum pour preparations homeopathiques"	"adrenalinum pour preparations homeopathiques"
4108	"acetique  acide "	"acetique  acide "
4615	"iode  solute alcoolique d   officinal"	"iode  solute alcoolique d   officinal"
25169	"meso 2 3 dimercaptosuccinique acide"	"meso 2 3 dimercaptosuccinique acide"
92783	"enfuvirtide"	"enfuvirtide"
1318	"butacaine"	"butacaine"
1695	"dimercaprol"	"dimercaprol"
619	"sulfate de quinine"	"sulfate de quinine"
2729	"cinnamomum zeylanicum pour preparations homeopathiques"	"cinnamomum zeylanicum pour preparations homeopathiques"
783	"ticlopidine  chlorhydrate de "	"ticlopidine  chlorhydrate de "
17345	"hydrocortisone  hydrogenosuccinate d  "	"hydrocortisone  hydrogenosuccinate d  "
3981	"prednisolone  metasulfobenzoate sodique de "	"prednisolone  metasulfobenzoate sodique de "
44571	"acide azelaique"	"acide azelaique"
1821	"thiamazole"	"thiamazole"
72646	"bourrache  huile de "	"bourrache  huile de "
95916	"virus de l hepatite a souche gbm inactive adsorbe"	"virus de l hepatite a souche gbm inactive adsorbe"
74572	"harpagophyton  racine d  "	"harpagophyton  racine d  "
64922	"alogliptine"	"alogliptine"
89295	"benzoate d alogliptine"	"benzoate d alogliptine"
37043	"baptisia tinctoria pour preparations homeopathiques"	"baptisia tinctoria pour preparations homeopathiques"
25310	"lodoxamide"	"lodoxamide"
97986	"lodoxamide trometamol"	"lodoxamide trometamol"
48856	"sufentanil  citrate de "	"sufentanil  citrate de "
15911	"cibenzoline"	"cibenzoline"
27705	"succinate de cibenzoline"	"succinate de cibenzoline"
2970	"ether di hydroxybutylique "	"ether di hydroxybutylique "
77579	"clofazimine"	"clofazimine"
3855	"huile d olive vierge"	"huile d olive vierge"
4503	"ketamine  chlorhydrate de "	"ketamine  chlorhydrate de "
21491	"fenugrec  poudre de graine "	"fenugrec  poudre de graine "
30054	"dexfenfluramine  chlorhydrate de "	"dexfenfluramine  chlorhydrate de "
825	"lavande"	"lavande"
5727	"enflurane"	"enflurane"
3576	"solanum dulcamara pour preparations homeopathiques"	"solanum dulcamara pour preparations homeopathiques"
6941	"zuclopenthixol  decanoate de "	"zuclopenthixol  decanoate de "
298	"acetate d ornithine"	"acetate d ornithine"
3946	"l ornithine"	"l ornithine"
2952	"sulfate de bleomycine"	"sulfate de bleomycine"
55004	"bleomycine"	"bleomycine"
6	"acide l aspartique"	"acide l aspartique"
31	"l alanine"	"l alanine"
477	"l cysteine"	"l cysteine"
544	"l histidine"	"l histidine"
550	"l isoleucine"	"l isoleucine"
555	"l leucine"	"l leucine"
610	"l phenylalanine"	"l phenylalanine"
629	"l serine"	"l serine"
658	"l threonine"	"l threonine"
674	"l tryptophane"	"l tryptophane"
675	"l valine"	"l valine"
2666	"l methionine"	"l methionine"
3482	"l proline"	"l proline"
3605	"l tyrosine"	"l tyrosine"
46395	"chlorhydrate de l ornithine"	"chlorhydrate de l ornithine"
7239	"lactitol monohydrate"	"lactitol monohydrate"
77	"nitrate de pilocarpine"	"nitrate de pilocarpine"
2443	"niclosamide"	"niclosamide"
3844	"gaiacol  nicotinate de "	"gaiacol  nicotinate de "
5272	"thiomersal"	"thiomersal"
50168	"pentosane  polyester sulfurique de "	"pentosane  polyester sulfurique de "
59533	"valeriane  organe souterrain de   extrait sec d  "	"valeriane  organe souterrain de   extrait sec d  "
12345	"secnidazole"	"secnidazole"
29925	"zanamivir"	"zanamivir"
58782	"virus de l encephalite japonaise inactive  souche sa 14  14 2"	"virus de l encephalite japonaise inactive  souche sa 14  14 2"
18561	"virus de la grippe reassorti  vivant  attenue  souche a california 7 2009  h1n1 pdm09   souche analogue  a bolivia 559 2013  medi 255962 "	"virus de la grippe reassorti  vivant  attenue  souche a california 7 2009  h1n1 pdm09   souche analogue  a bolivia 559 2013  medi 255962 "
21431	"virus de la grippe reassorti  vivant  attenue  souche  b phuket 3073 2013  lignee yamagata    souche analogue  b phuket 3073 2013  medi 254977 "	"virus de la grippe reassorti  vivant  attenue  souche  b phuket 3073 2013  lignee yamagata    souche analogue  b phuket 3073 2013  medi 254977 "
32311	"virus de la grippe reassorti  vivant  attenue  souche a switzerland 9715293 2013  h3n2    souche analogue  a switzerland 9715293 2013  medi 252385 "	"virus de la grippe reassorti  vivant  attenue  souche a switzerland 9715293 2013  h3n2    souche analogue  a switzerland 9715293 2013  medi 252385 "
56863	"virus de la grippe reassorti  vivant  attenue  souche  b brisbane 60 2008  lignee victoria    souche analogue  b brisbane 60 2008  medi 228030 "	"virus de la grippe reassorti  vivant  attenue  souche  b brisbane 60 2008  lignee victoria    souche analogue  b brisbane 60 2008  medi 228030 "
2974	"salicylate de diethylamine"	"salicylate de diethylamine"
4557	"aescine"	"aescine"
79714	"pirarubicine"	"pirarubicine"
5862	"indoramine  chlorhydrate d  "	"indoramine  chlorhydrate d  "
66367	"indoramine base"	"indoramine base"
30470	"prasugrel"	"prasugrel"
80432	"prasugrel  chlorhydrate de "	"prasugrel  chlorhydrate de "
3114	"pepsine"	"pepsine"
1001	"aceprometazine  maleate d  "	"aceprometazine  maleate d  "
28159	"aceprometazine base"	"aceprometazine base"
29205	"betaine  citrate de  anhydre"	"betaine  citrate de  anhydre"
4951	"huile de soja"	"huile de soja"
29318	"immunoglobuline de lapin anti thymocytes humains"	"immunoglobuline de lapin anti thymocytes humains"
76953	"marron d inde   extrait mou de "	"marron d inde   extrait mou de "
86064	"cypres  cone de    extrait fluide de  "	"cypres  cone de    extrait fluide de  "
1928	"fluocortolone"	"fluocortolone"
4176	"caproate de fluocortolone"	"caproate de fluocortolone"
23779	"dextran 60"	"dextran 60"
11144	"econazole base"	"econazole base"
3478	"prednisolone  phosphate disodique de "	"prednisolone  phosphate disodique de "
4630	"chlorhydrate de tetracycline"	"chlorhydrate de tetracycline"
66574	"ester monophosphorique de prednisolone"	"ester monophosphorique de prednisolone"
3541	"chlorhydrate de prolintane"	"chlorhydrate de prolintane"
11935	"trifluridine"	"trifluridine"
20147	"emedastine"	"emedastine"
59895	"difumarate d emedastine"	"difumarate d emedastine"
1525	"vitamine d3"	"vitamine d3"
30981	"nicotine  catioresine carboxylate de "	"nicotine  catioresine carboxylate de "
69	"betaine"	"betaine"
4672	"arginine  citrate d  "	"arginine  citrate d  "
4765	"betaine  chlorhydrate de "	"betaine  chlorhydrate de "
767	"acide cholique"	"acide cholique"
2152	"fenouil  racine de "	"fenouil  racine de "
4148	"chlorhydrate de l arginine"	"chlorhydrate de l arginine"
3115	"pancreas  poudre de "	"pancreas  poudre de "
52	"chlorhydrate d apomorphine"	"chlorhydrate d apomorphine"
26824	"apomorphine base"	"apomorphine base"
765	"cuivre  oxyde de "	"cuivre  oxyde de "
1083	"calcium  hydrogenophosphate de  dihydrate"	"calcium  hydrogenophosphate de  dihydrate"
76556	"pentetreotide"	"pentetreotide"
3206	"heparine phenylephrine meglumine"	"heparine phenylephrine meglumine"
78524	"bruyere cendree  fleur de   poudre de "	"bruyere cendree  fleur de   poudre de "
82348	"pazopanib"	"pazopanib"
87477	"pazopanib  chlorhydrate de "	"pazopanib  chlorhydrate de "
837	"cefamandole  formiate sodique de "	"cefamandole  formiate sodique de "
73366	"cefamandole base"	"cefamandole base"
17162	"folinate disodique"	"folinate disodique"
87177	"oeillette  huile d    esters ethyliques d acides gras iodes  131 i  de l  "	"oeillette  huile d    esters ethyliques d acides gras iodes  131 i  de l  "
55757	"kola  noix de   poudre de "	"kola  noix de   poudre de "
1796	"etamsylate"	"etamsylate"
461	"clobazam"	"clobazam"
5113	"vincristine  sulfate de "	"vincristine  sulfate de "
9706	"calcium  chlorure de  cristallise"	"calcium  chlorure de  cristallise"
548	"inositol"	"inositol"
4208	"choline  citrate de "	"choline  citrate de "
358	"tropicamide"	"tropicamide"
1356	"abeille  venin d  "	"abeille  venin d  "
4768	"c i  42051 sodique"	"c i  42051 sodique"
323	"triclocarban"	"triclocarban"
3782	"camsilate de codeine"	"camsilate de codeine"
41804	"gadobenate de dimeglumine"	"gadobenate de dimeglumine"
94866	"acide gadobenique"	"acide gadobenique"
49947	"reine des pres  sommites fleuries de   poudre de "	"reine des pres  sommites fleuries de   poudre de "
623	"ribonuclease pancreatique"	"ribonuclease pancreatique"
673	"trypsine"	"trypsine"
2965	"chymotrypsinogene"	"chymotrypsinogene"
19731	"grande bardane  racine   extrait fluide de "	"grande bardane  racine   extrait fluide de "
3092	"pancreas total cryodesseche"	"pancreas total cryodesseche"
702	"stanneux  fluorure "	"stanneux  fluorure "
97272	"sodium  medronate de "	"sodium  medronate de "
22546	"thallium  201 tl   chlorure de "	"thallium  201 tl   chlorure de "
1130	"aminophylline"	"aminophylline"
2777	"acetate de busereline"	"acetate de busereline"
35876	"ropinirole  chlorhydrate de "	"ropinirole  chlorhydrate de "
47372	"caspofungine base"	"caspofungine base"
78279	"caspofungine  acetate de "	"caspofungine  acetate de "
11626	"mifepristone"	"mifepristone"
23187	"temazepam"	"temazepam"
45849	"epoetine theta"	"epoetine theta"
6625	"dextran"	"dextran"
4458	"nitroglycerol"	"nitroglycerol"
31694	"fer ferrique"	"fer ferrique"
61545	"oxyhydroxyde sucroferrique"	"oxyhydroxyde sucroferrique"
9029	"petroleum pour preparations homeopathiques"	"petroleum pour preparations homeopathiques"
35644	"chininum sulfuricum pour preparations homeopathiques"	"chininum sulfuricum pour preparations homeopathiques"
34673	"acalypha indica pour preparations homeopathiques"	"acalypha indica pour preparations homeopathiques"
23922	"vergerette du canada  partie aerienne fleurie "	"vergerette du canada  partie aerienne fleurie "
10676	"chlorhydrate d halofantrine"	"chlorhydrate d halofantrine"
3072	"ibacitabine"	"ibacitabine"
1411	"chlorocresol"	"chlorocresol"
19473	"baryta carbonica pour preparations homeopathiques"	"baryta carbonica pour preparations homeopathiques"
55261	"badiaga pour preparations homeopathiques"	"badiaga pour preparations homeopathiques"
59696	"ganciclovir"	"ganciclovir"
5538	"alverine base"	"alverine base"
182	"kola"	"kola"
30158	"crospovidone"	"crospovidone"
27705	"cibenzoline  succinate de "	"cibenzoline  succinate de "
345	"acide chenodesoxycholique"	"acide chenodesoxycholique"
4723	"piment de la jamaique  huile essentielle de "	"piment de la jamaique  huile essentielle de "
5453	"salicylate de methyle"	"salicylate de methyle"
5095	"potassium  tartrate de  neutre"	"potassium  tartrate de  neutre"
3782	"camphosulfonate de codeine"	"camphosulfonate de codeine"
75140	"ibrutinib"	"ibrutinib"
2506	"noscapine"	"noscapine"
3336	"ble  germe de   huile de "	"ble  germe de   huile de "
3513	"dihydroergocryptine a  mesilate de "	"dihydroergocryptine a  mesilate de "
63547	"simoctocog alfa"	"simoctocog alfa"
27775	"rilpivirine"	"rilpivirine"
94011	"chlorhydrate de rilpivirine"	"chlorhydrate de rilpivirine"
2196	"oxytetracycline anhydre"	"oxytetracycline anhydre"
20651	"oxytetracycline dihydratee"	"oxytetracycline dihydratee"
313	"triamterene"	"triamterene"
2350	"methyclothiazide"	"methyclothiazide"
50073	"somatoreline base"	"somatoreline base"
83813	"somatoreline  acetate de "	"somatoreline  acetate de "
24054	"chlorhydrate de corbadrine"	"chlorhydrate de corbadrine"
91045	"corbadrine"	"corbadrine"
4752	"betaine  citrate de  monohydrate"	"betaine  citrate de  monohydrate"
42	"amantadine  chlorhydrate d  "	"amantadine  chlorhydrate d  "
70369	"ammonium carbonicum pour preparations homeopathiques"	"ammonium carbonicum pour preparations homeopathiques"
828	"pancrelipase"	"pancrelipase"
14783	"cypres  cone de "	"cypres  cone de "
3610	"tropatepine  chlorhydrate de "	"tropatepine  chlorhydrate de "
54203	"aldosterone pour preparations homeopathiques"	"aldosterone pour preparations homeopathiques"
89413	"angelica sylvestris pour preparations homeopathiques"	"angelica sylvestris pour preparations homeopathiques"
26752	"antigenes de surface du virus de la grippe  souche a perth 16 2009  h3n2    souche analogue utilisee  nymc x 187  derivee de a victoria 210 2009"	"antigenes de surface du virus de la grippe  souche a perth 16 2009  h3n2    souche analogue utilisee  nymc x 187  derivee de a victoria 210 2009"
34635	"antigenes de surface du virus de la grippe  souche a california 7 2009  h1n1    souche derivee utilisee  nymc x 181 "	"antigenes de surface du virus de la grippe  souche a california 7 2009  h1n1    souche derivee utilisee  nymc x 181 "
74584	"antigenes de surface du virus de la grippe  souche b brisbane 60 2008"	"antigenes de surface du virus de la grippe  souche b brisbane 60 2008"
74765	"codeine  phosphate de "	"codeine  phosphate de "
19022	"sodium dihydrogene phosphate anhydre"	"sodium dihydrogene phosphate anhydre"
48674	"pamoate de triptoreline"	"pamoate de triptoreline"
70797	"atomoxetine"	"atomoxetine"
81442	"chlorhydrate d atomoxetine"	"chlorhydrate d atomoxetine"
47987	"marronnier d inde  ecorce de   poudre de "	"marronnier d inde  ecorce de   poudre de "
3296	"ferrum phosphoricum pour preparations homeopathiques"	"ferrum phosphoricum pour preparations homeopathiques"
18614	"eupatorium perfoliatum pour preparations homeopathiques"	"eupatorium perfoliatum pour preparations homeopathiques"
45987	"justicia adhatoda pour preparations homeopathiques"	"justicia adhatoda pour preparations homeopathiques"
29166	"prele  extrait fluide de "	"prele  extrait fluide de "
41617	"erbium  169 er   citrate d  "	"erbium  169 er   citrate d  "
62114	"gadoterique  acide "	"gadoterique  acide "
54081	"kola  graine de   extrait de "	"kola  graine de   extrait de "
65899	"cannelle de ceylan  ecorce de   extrait fluide d  "	"cannelle de ceylan  ecorce de   extrait fluide d  "
1903	"ipeca pour preparations homeopathiques"	"ipeca pour preparations homeopathiques"
22	"antazoline  chlorhydrate d  "	"antazoline  chlorhydrate d  "
1521	"cocarboxylase"	"cocarboxylase"
30108	"sodium  selenite de "	"sodium  selenite de "
53851	"n n  ethylene  l l  dicysteine"	"n n  ethylene  l l  dicysteine"
8554	"sodium  pertechnetate  99m tc  de "	"sodium  pertechnetate  99m tc  de "
84393	"sodium  molybdate  vi   99 mo  de "	"sodium  molybdate  vi   99 mo  de "
24735	"solution de chlorure de benzalkonium"	"solution de chlorure de benzalkonium"
22748	"rifampicine sodique"	"rifampicine sodique"
90003	"porfimere sodique"	"porfimere sodique"
49798	"telavancine"	"telavancine"
89281	"chlorhydrate de telavancine"	"chlorhydrate de telavancine"
3194	"urate oxydase"	"urate oxydase"
1205	"bacitracine"	"bacitracine"
4963	"diisetionate d hexamidine"	"diisetionate d hexamidine"
4187	"calcium  bromolactobionate de "	"calcium  bromolactobionate de "
29777	"roxatidine  acetate de "	"roxatidine  acetate de "
43251	"xarcin"	"xarcin"
72288	"aluminium  orthophosphate d  "	"aluminium  orthophosphate d  "
1498	"clopamide"	"clopamide"
4208	"citrate de choline"	"citrate de choline"
46840	"cimicifuga  partie souterraine de   extrait sec de "	"cimicifuga  partie souterraine de   extrait sec de "
8803	"cetiol v"	"cetiol v"
934	"etifoxine  chlorhydrate d  "	"etifoxine  chlorhydrate d  "
24504	"damiana pour preparations homeopathiques"	"damiana pour preparations homeopathiques"
29686	"sulfosilicoaluminate de sodium"	"sulfosilicoaluminate de sodium"
10157	"vancomycine  chlorhydrate de "	"vancomycine  chlorhydrate de "
3261	"metacresyle  acetate de "	"metacresyle  acetate de "
22142	"parachlorophenol"	"parachlorophenol"
388	"vincamine"	"vincamine"
40808	"dihydroergocristine base"	"dihydroergocristine base"
42	"chlorhydrate d amantadine"	"chlorhydrate d amantadine"
8839	"clematis erecta pour preparations homeopathiques"	"clematis erecta pour preparations homeopathiques"
3239	"huile essentielle de lavande"	"huile essentielle de lavande"
15213	"alcool salicylique"	"alcool salicylique"
36607	"fioraventi  extrait de "	"fioraventi  extrait de "
71179	"ustekinumab"	"ustekinumab"
3867	"monosulfate de kanamycine"	"monosulfate de kanamycine"
79052	"pegaptanib octasodium"	"pegaptanib octasodium"
25975	"zolpidem  tartrate de "	"zolpidem  tartrate de "
62942	"botulique  toxine  type b"	"botulique  toxine  type b"
51900	"cidofovir anhydre"	"cidofovir anhydre"
72714	"cidofovir dihydrate"	"cidofovir dihydrate"
768	"tiopronine"	"tiopronine"
55222	"fexofenadine base"	"fexofenadine base"
66219	"chlorhydrate de fexofenadine"	"chlorhydrate de fexofenadine"
5660	"soufre colloidal"	"soufre colloidal"
80071	"magnesium  hydrogeno aspartate dihydrate "	"magnesium  hydrogeno aspartate dihydrate "
26151	"croton tiglium pour preparations homeopathiques"	"croton tiglium pour preparations homeopathiques"
28348	"isosorbide  dinitrate d    solution de "	"isosorbide  dinitrate d    solution de "
50149	"malate d almotriptan"	"malate d almotriptan"
64860	"almotriptan"	"almotriptan"
59875	"hormone parathyroide recombinante"	"hormone parathyroide recombinante"
3455	"potassium  acetate de "	"potassium  acetate de "
4046	"sodium  monosulfure de  nonahydrate"	"sodium  monosulfure de  nonahydrate"
4802	"uree"	"uree"
98159	"tadalafil"	"tadalafil"
1059	"nalidixique  acide "	"nalidixique  acide "
16749	"albumine humaine serique  solution d  "	"albumine humaine serique  solution d  "
51528	"dorzolamide"	"dorzolamide"
282	"insuline porcine hautement purifiee"	"insuline porcine hautement purifiee"
56020	"aneth  fruit d    macerat de "	"aneth  fruit d    macerat de "
36528	"apraclonidine base"	"apraclonidine base"
3478	"prednisolone  phosphate sodique de "	"prednisolone  phosphate sodique de "
29286	"prednisolone ester monophosphorique"	"prednisolone ester monophosphorique"
89004	"melisse  feuille de   poudre de "	"melisse  feuille de   poudre de "
2077	"sulfate d hydroxychloroquine"	"sulfate d hydroxychloroquine"
82477	"mycophenolate mofetil  chlorhydrate de "	"mycophenolate mofetil  chlorhydrate de "
35283	"mangafodipir"	"mangafodipir"
54701	"mangafodipir trisodique anhydre"	"mangafodipir trisodique anhydre"
1525	"colecalciferol"	"colecalciferol"
4305	"fluoresceine sodique"	"fluoresceine sodique"
5438	"magnesium  bromure de "	"magnesium  bromure de "
20325	"magnesium  bromure de  hydrate"	"magnesium  bromure de  hydrate"
17194	"chlorhydrate de bupropione"	"chlorhydrate de bupropione"
81354	"saule  ecorce de   extrait sec d  "	"saule  ecorce de   extrait sec d  "
4956	"hexylresorcinol"	"hexylresorcinol"
3193	"chlorpheniramine  maleate de "	"chlorpheniramine  maleate de "
28206	"bellis perennis pour preparations homeopathiques"	"bellis perennis pour preparations homeopathiques"
66908	"lamier blanc"	"lamier blanc"
2715	"alumina pour preparations homeopathiques"	"alumina pour preparations homeopathiques"
3698	"chardon marie  extrait de "	"chardon marie  extrait de "
17129	"erigeron canadensis pour preparations homeopathiques"	"erigeron canadensis pour preparations homeopathiques"
4805	"chlorhydrate de cinchocaine"	"chlorhydrate de cinchocaine"
4456	"gluconate de zinc trihydrate"	"gluconate de zinc trihydrate"
4813	"gluconate de cobalt"	"gluconate de cobalt"
4905	"gluconate ferreux dihydrate"	"gluconate ferreux dihydrate"
31874	"virus de la grippe fragmente  inactive  souche a california 7 2009  h1n1  pdm09   souche analogue  a california 7 2009  nymc x 181 "	"virus de la grippe fragmente  inactive  souche a california 7 2009  h1n1  pdm09   souche analogue  a california 7 2009  nymc x 181 "
12123	"bromum pour preparations homeopathiques"	"bromum pour preparations homeopathiques"
40477	"ginkgo  feuille de   extrait sec de "	"ginkgo  feuille de   extrait sec de "
2283	"bromure de pyridostigmine"	"bromure de pyridostigmine"
91478	"aloes des barbades"	"aloes des barbades"
95311	"idursulfase"	"idursulfase"
92375	"avanafil"	"avanafil"
4611	"fumaria officinalis pour preparations homeopathiques"	"fumaria officinalis pour preparations homeopathiques"
63203	"influenzinum pour preparations homeopathiques"	"influenzinum pour preparations homeopathiques"
3174	"bleu trypan"	"bleu trypan"
2693	"isoniazide"	"isoniazide"
63373	"mauve  fleurs de   poudre de "	"mauve  fleurs de   poudre de "
