DB00206	drugbank	(-)-Reserpine	"( ) reserpin"
DB00206	drugbank	(−)-reserpine	"( −) reserpin"
DB00206	drugbank	(3beta,16beta,17alpha,18beta,20alpha)-11,17-Dimethoxy-18-[(3,4,5-trimethoxybenzoyl)oxy]yohimban-16-carboxylic acid methyl ester	"( 3beta 16beta 17alpha 18beta 20alpha) 11 17 dimethoxy 18 [(3 4 5 trimethoxybenzoyl )oxy]yohimban 16 carboxylic acid methyl ester"
DB00206	drugbank	3,4,5-trimethoxybenzoyl methyl reserpate	"3 4 5 trimethoxybenzoyl methyl reserpat"
DB00206	drugbank	Apoplon	"apoplon"
DB00206	drugbank	Reserpin	"reserpin"
DB00206	drugbank	Serpalan	"serpalan"
DB00207	drugbank	Azithromycine	"azithromycin"
DB00207	drugbank	Azithromycinum	"azithromycinum"
DB00207	drugbank	Azitromicina	"azitromicin"
DB00208	drugbank	Ticlopidina	"ticlopidin"
DB00208	drugbank	Ticlopidinum	"ticlopidinum"
DB00210	drugbank	6-(3-(1-Adamantyl)-4-methoxyphenyl)-2-naphthoic acid	"6 (3 (1 adamantyl) 4 methoxyphenyl) 2 naphthoic acid"
DB00210	drugbank	Adaferin	"adaferin"
DB00210	drugbank	Adapaleno	"adapaleno"
DB00210	drugbank	Adapalenum	"adapalenum"
DB00210	drugbank	Differine	"differin"
DB00211	drugbank	(+-)-2-amino-N-(beta-hydroxy-2,5-dimethoxyphenethyl)acetamide	"(+ ) 2 amino n (bet hydroxy 2 5 dimethoxyphenethyl )acetamid"
DB00211	drugbank	1-(2',5'-Dimethoxyphenyl)-2-glycinamidoethanol	"1 ( 2'   5' dimethoxyphenyl) 2 glycinamidoethanol"
DB00211	drugbank	2-Amino-N-(2,5-dimethoxy-beta-hydroxyphenethyl)acetamide	"2 amino n (2 5 dimethoxy bet hydroxyphenethyl )acetamid"
DB00211	drugbank	DL-N1-(beta-Hydroxy-2,5-dimethoxyphenethyl)glycinamid	"dl n1 (bet hydroxy 2 5 dimethoxyphenethyl)glycinamid"
DB00211	drugbank	Midodrin	"midodrin"
DB00211	drugbank	Midodrina	"midodrin"
DB00211	drugbank	Midodrinum	"midodrinum"
DB00213	drugbank	Pantoprazol	"pantoprazol"
DB00213	drugbank	Pantoprazolum	"pantoprazolum"
DB00214	drugbank	1-Isopropyl-3-((4-m-toluidino-3-pyridyl)sulfonyl)urea	"1 isopropyl 3 ((4 m toluidino 3 pyridyl )sulfonyl )ure"
DB00214	drugbank	Demadex	"demadex"
DB00214	drugbank	Luprac	"luprac"
DB00214	drugbank	N-(((1-Methylethyl)amino)carbonyl)-4-((3-methylphenyl)amino)-3-pyridinesulfonamide	"n ( ( (1 methylethyl )amino)carbonyl) 4 ((3 methylphenyl )amino) 3 pyridinesulfonamid"
DB00214	drugbank	Torasemida	"torasemid"
DB00214	drugbank	Torasemidum	"torasemidum"
DB00214	drugbank	Torsemide	"torsemid"
DB00215	drugbank	Citadur	"citadur"
DB00215	drugbank	Nitalapram 	"nitalapram"
DB00216	drugbank	Eletriptanum	"eletriptanum"
DB00217	drugbank	Betanidina	"betanidin"
DB00217	drugbank	Betanidine	"betanidin"
DB00217	drugbank	Betanidinum	"betanidinum"
DB00217	drugbank	N,N'-dimethyl-N''-(phenylmethyl)-guanidine	"n n' dimethyl n'' (phenylmethyl) guanidin"
DB00218	drugbank	1-Cyclopropyl-6-fluoro-1,4-dihydro-8-methoxy-7-((4as,7as)-octahydro-6H-pyrrolo(3,4-b)pyridin-6-yl)-4-oxo-3-quinolinecarboxylic acid	"1 cyclopropyl 6 fluoro 1 4 dihydro 8 methoxy 7 (( 4as  7as) octahydro 6h pyrrolo(3 4 b)pyridin 6 yl) 4 oxo 3 quinolinecarboxylic acid"
DB00219	drugbank	Oxyphenonium cation	"oxyphenonium cation"
DB00219	drugbank	Oxyphenonium ion	"oxyphenonium ion"
DB00220	drugbank	Viracept	"viracept"
DB00221	drugbank	Isoetarina	"isoetarin"
DB00221	drugbank	Isoetarinum	"isoetarinum"
DB00221	drugbank	Isoetharine	"isoetharin"
DB00222	drugbank	Amaryl	"amaryl"
DB00222	drugbank	Glimepirida	"glimepirid"
DB00222	drugbank	Glimépiride	"glimepirid"
DB00222	drugbank	Glimepiridum	"glimepiridum"
DB00223	drugbank	(6alpha,11beta,16beta)-6,9-Difluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	"( 6alpha 11beta 16beta) 6 9 difluoro 11 17 21 trihydroxy 16 methylpregn 1 4 dien 3 20 dion"
DB00223	drugbank	(6α,11β,16β)-6,9-difluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	"( 6α 11β 16β) 6 9 difluoro 11 17 21 trihydroxy 16 methylpregn 1 4 dien 3 20 dion"
DB00223	drugbank	Diflorasona	"diflorason"
DB00223	drugbank	Diflorasonum	"diflorasonum"
DB00224	drugbank	(1(1S,2R),5(S))-2,3,5-Trideoxy-N-(2,3-dihydro-2-hydroxy-1H-inden-1-yl)-5-(2-(((1,1-dimethylethyl)amino)carbonyl)-4-(3-pyridinylmethyl)-1-piperazinyl)-2-(phenylmethyl)-D-erythro-pentonamide	"( 1( 1s 2r )   5( s)) 2 3 5 trideoxy n (2 3 dihydro 2 hydroxy 1h inden 1 yl) 5 (2 ( ( ( 1 1 dimethylethyl )amino)carbonyl) 4 (3 pyridinylmethyl) 1 piperazinyl) 2 (phenylmethyl) d erythro pentonamid"
DB00224	drugbank	Indinavir anhydrous	"indinav anhydrous"
DB00225	drugbank	Gadodiamide anhydrous	"gadodiamid anhydrous"
DB00226	drugbank	Guanadrelum	"guanadrelum"
DB00227	drugbank	(1S,3R,7S,8S,8AR)-1,2,3,7,8,8a-hexahydro-3,7-dimethyl-8-(2-(2R,4R)-(tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl)ethyl)-1-naphthalenyl (S)-2-methyl-butyrate	"( 1s 3r 7s 8s 8ar) 1 2 3 7 8 8a hexahydro 3 7 dimethyl 8 (2 (2r 4r) (tetrahydro 4 hydroxy 6 oxo 2h pyran 2 yl )ethyl) 1 naphthalenyl ( s) 2 methyl butyrat"
DB00227	drugbank	2beta,6alpha-Dimethyl-8alpha-(2-methyl-1-oxobutoxy)-mevinic acid lactone	"2beta 6alpha dimethyl 8alpha (2 methyl 1 oxobutoxy) mevinic acid lacton"
DB00227	drugbank	6-alpha-methylcompactin	"6 alpha methylcompactin"
DB00227	drugbank	6alpha-Methylcompactin	"6alpha methylcompactin"
DB00227	drugbank	6α-methylcompactin	"6α methylcompactin"
DB00227	drugbank	LOVASTATIN	"lovastatin"
DB00227	drugbank	Lovastatina	"lovastatin"
DB00227	drugbank	Lovastatine	"lovastatin"
DB00227	drugbank	Lovastatinum	"lovastatinum"
DB00227	drugbank	Mevacor	"mevacor"
DB00227	drugbank	Mevinolin	"mevinolin"
DB00227	drugbank	MK-803	"mk 803"
DB00227	drugbank	ML-530b	"ml 530b"
DB00228	drugbank	2-chloro-1,1,2-trifluoroethyl difluoromethyl ether	"2 chloro 1 1 2 trifluoroethyl difluoromethyl ether"
DB00228	drugbank	Alyrane	"alyran"
DB00228	drugbank	Efrane	"efran"
DB00228	drugbank	Enflurano	"enflurano"
DB00228	drugbank	Enfluranum	"enfluranum"
DB00228	drugbank	Ethrane	"ethran"
DB00228	drugbank	Methylflurether	"methylflureth"
DB00229	drugbank	(6R,7R)-7-[2-(2-Amino-thiazol-4-yl)-acetylamino]-3-[1-(2-dimethylamino-ethyl)-1H-tetrazol-5-ylsulfanylmethyl]-8-oxo-5-thia-1-aza-bicyclo[4.2.0]oct-2-ene-2-carboxylic acid	"(6r 7r) 7 [2 (2 amino thiazol 4 yl) acetylamino] 3 [1 (2 dimethylamino ethyl) 1h tetrazol 5 ylsulfanylmethyl] 8 oxo 5 thi 1 aza bicyclo[4.2.0]oct 2 ene 2 carboxylic acid"
DB00229	drugbank	CEFOTIAM	"cefotiam"
DB00229	drugbank	Cefotiamum	"cefotiamum"
DB00229	drugbank	CTM	"ctm"
DB00230	drugbank	(S)-3-Isobutyl gaba	"( s) 3 isobutyl gab"
DB00230	drugbank	3-Isobutyl gaba	"3 isobutyl gab"
DB00230	drugbank	CI-1008	"ci 1008"
DB00230	drugbank	Lyrica	"lyric"
DB00230	drugbank	S-(+)-3-isobutylgaba	"s (+) 3 isobutylgab"
DB00231	drugbank	Restoril	"restoril"
DB00232	drugbank	Enduron	"enduron"
DB00233	drugbank	2-HYDROXY-4-aminobenzoic acid	"2 hydroxy 4 aminobenzoic acid"
DB00233	drugbank	4-aminosalicylate	"4 aminosalicylat"
DB00233	drugbank	4-aminosalicylic acid	"4 aminosalicylic acid"
DB00233	drugbank	Aminosalicylic acid	"aminosalicylic acid"
DB00233	drugbank	p-aminosalicylic acid	"p aminosalicylic acid"
DB00233	drugbank	para-amino salicylic acid	"par amino salicylic acid"
DB00233	drugbank	para-aminosalicylic acid	"par aminosalicylic acid"
DB00233	drugbank	PAS	"pas"
DB00233	drugbank	Paser	"pas"
DB00235	drugbank	1,6-Dihydro-2-methyl-6-oxo(3,4'-bipyridine)-5-carbonitrile	"1 6 dihydro 2 methyl 6 oxo(3 4' bipyridin) 5 carbonitril"
DB00235	drugbank	Milrinona	"milrinon"
DB00235	drugbank	Milrinonum	"milrinonum"
DB00236	drugbank	Vercyte	"vercyt"
DB00237	drugbank	5-Ethyl-5-(1-methylpropyl)-2,4,6(1H,3H,5H)-pyrimidinetrione	"5 ethyl 5 (1 methylpropyl) 2 4 6( 1h 3h 5h) pyrimidinetrion"
DB00237	drugbank	5-Ethyl-5-(1-methylpropyl)barbituric acid	"5 ethyl 5 (1 methylpropyl)barbituric acid"
DB00237	drugbank	5-Sec-butyl-5-ethyl-2,4,6(1H,3H,5H)-pyrimidinetrione	"5 sec butyl 5 ethyl 2 4 6( 1h 3h 5h) pyrimidinetrion"
DB00237	drugbank	5-Sec-butyl-5-ethylbarbituric acid	"5 sec butyl 5 ethylbarbituric acid"
DB00237	drugbank	5-Sec-butyl-5-ethylpyrimidine-2,4,6(1H,3H,5H)-trione	"5 sec butyl 5 ethylpyrimidin 2 4 6( 1h 3h 5h) trion"
DB00237	drugbank	Butisol	"butisol"
DB00237	drugbank	Secbutabarbital	"secbutabarbital"
DB00238	drugbank	11-Cyclopropyl-5,11-dihydro-4-methyl-6H-dipyrido(3,2-b:2',3'-e)(1,4)diazepin-6-one	"11 cyclopropyl 5 11 dihydro 4 methyl 6h dipyrido(3 2 b:2'  3' e )( 1 4)diazepin 6 one"
DB00238	drugbank	NEV	"nev"
DB00238	drugbank	NVP	"nvp"
DB00238	drugbank	Viramune	"viramun"
DB00239	drugbank	Oxiconazol	"oxiconazol"
DB00239	drugbank	Oxiconazolum	"oxiconazolum"
DB00240	drugbank	(7alpha,11beta,16alpha)-7-chloro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	"( 7alpha 11beta 16alpha) 7 chloro 11 17 21 trihydroxy 16 methylpregn 1 4 dien 3 20 dion"
DB00240	drugbank	7α-Chloro-16α-methylprednisolone	"7α chloro 16α methylprednisolon"
DB00241	drugbank	5-(2-methylpropyl)-5-prop-2-enyl-1,3-diazinane-2,4,6-trione	"5 (2 methylpropyl) 5 prop 2 enyl 1 3 diazinan 2 4 6 trion"
DB00241	drugbank	5-Allyl-5-(2-methylpropyl)barbituric acid	"5 allyl 5 (2 methylpropyl)barbituric acid"
DB00241	drugbank	5-Allyl-5-(2'-methyl-N-propyl) barbituric acid	"5 allyl 5 ( 2' methyl n propyl ) barbituric acid"
DB00241	drugbank	5-Allyl-5-isobutyl-2,4,6(1H,3H,5H)-pyrimidinetrione	"5 allyl 5 isobutyl 2 4 6( 1h 3h 5h) pyrimidinetrion"
DB00241	drugbank	5-Allyl-5-isobutyl-pyrimidine-2,4,6-trione	"5 allyl 5 isobutyl pyrimidin 2 4 6 trion"
DB00241	drugbank	5-Allyl-5-isobutylbarbituric acid	"5 allyl 5 isobutylbarbituric acid"
DB00241	drugbank	5-isobutyl-5-allylbarbituric acid	"5 isobutyl 5 allylbarbituric acid"
DB00241	drugbank	allylbarbital	"allylbarbital"
DB00241	drugbank	allylbarbitone	"allylbarbiton"
DB00241	drugbank	Allylbarbituric acid	"allylbarbituric acid"
DB00241	drugbank	Butalbarbital	"butalbarbital"
DB00241	drugbank	Butalbitalum	"butalbitalum"
DB00241	drugbank	Iso-butylallylbarbituric acid	"iso butylallylbarbituric acid"
DB00241	drugbank	Itobarbital	"itobarbital"
DB00241	drugbank	Tetrallobarbital	"tetrallobarbital"
DB00242	drugbank	(2R,3S,5R)-5-(6-amino-2-Chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol	"( 2r 3s 5r) 5 (6 amino 2 chloropurin 9 yl) 2 (hydroxymethyl )oxolan 3 ol"
DB00242	drugbank	2-CdA	"2 cda"
DB00242	drugbank	2-Chloro-2'-deoxy-beta-adenosine	"2 chloro 2' deoxy bet adenosin"
DB00242	drugbank	2-Chloro-2'-deoxyadenosine	"2 chloro 2' deoxyadenosin"
DB00242	drugbank	2-chloro-6-amino-9-(2-Deoxy-beta-D-erythro-pentofuranosyl)purine	"2 chloro 6 amino 9 (2 deoxy bet d erythro pentofuranosyl)purin"
DB00242	drugbank	2-chloro-Deoxyadenosine	"2 chloro deoxyadenosin"
DB00242	drugbank	2-Chlorodeoxyadenosine	"2 chlorodeoxyadenosin"
DB00242	drugbank	2ClAdo	"2clado"
DB00242	drugbank	Cladribina	"cladribin"
DB00242	drugbank	Cladribinum	"cladribinum"
DB00242	drugbank	CldAdo	"cldado"
DB00244	drugbank	3-carboxy-4-hydroxyaniline	"3 carboxy 4 hydroxyanilin"
DB00244	drugbank	5-aminosalicylic acid	"5 aminosalicylic acid"
DB00244	drugbank	5-ASA	"5 asa"
DB00244	drugbank	Asacol	"asacol"
DB00244	drugbank	Asacolitin	"asacolitin"
DB00244	drugbank	Canasa	"canas"
DB00244	drugbank	Claversal	"claversal"
DB00244	drugbank	Fisalamine	"fisalamin"
DB00244	drugbank	Iialda	"iiald"
DB00244	drugbank	Lixacol	"lixacol"
DB00244	drugbank	m-Aminosalicylic acid	"m aminosalicylic acid"
DB00244	drugbank	Mesalamine	"mesalamin"
DB00244	drugbank	Mesalazina	"mesalazin"
DB00244	drugbank	Mesalazinum	"mesalazinum"
DB00244	drugbank	Mesasal	"mesasal"
DB00244	drugbank	P-Aminosalicylsaeure	"p aminosalicylsaeur"
DB00244	drugbank	Pentasa	"pentas"
DB00244	drugbank	Rowasa	"rowas"
DB00244	drugbank	Salofalk	"salofalk"
DB00245	drugbank	3-alpha-(diphenylmethoxy)tropane	"3 alpha (diphenylmethoxy)tropan"
DB00245	drugbank	3alpha-(Diphenylmethoxy)-1alphah,5alphah-tropane	"3alpha (diphenylmethoxy) 1alphah  5alphah tropan"
DB00245	drugbank	3alpha-(Diphenylmethoxy)tropane	"3alpha (diphenylmethoxy)tropan"
DB00245	drugbank	3alpha-Benzhydryloxy-8-methyl-8-azabicyclo[3.2.1]octane	"3alpha benzhydryloxy 8 methyl 8 azabicyclo[3.2.1]octan"
DB00245	drugbank	3endo-benzhydryloxytropane	"3endo benzhydryloxytropan"
DB00245	drugbank	3α-(diphenylmethoxy)-1αH,5αH-tropane	"3α (diphenylmethoxy) 1αh 5αh tropan"
DB00245	drugbank	3α-(diphenylmethoxy)tropane	"3α (diphenylmethoxy)tropan"
DB00245	drugbank	3α-benzhydryloxy-8-methyl-8-azabicyclo[3.2.1]octane	"3α benzhydryloxy 8 methyl 8 azabicyclo[3.2.1]octan"
DB00245	drugbank	Benzatropina	"benzatropin"
DB00245	drugbank	Benzatropinum	"benzatropinum"
DB00245	drugbank	Benzhydryl 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ether	"benzhydryl 8 methyl 8 azabicyclo[3.2.1]oct 3 yl ether"
DB00245	drugbank	Benztropine	"benztropin"
DB00245	drugbank	Tropine Benzohydryl Ether	"tropin benzohydryl ether"
DB00246	drugbank	Ziprasidona	"ziprasidon"
DB00246	drugbank	Ziprasidonum	"ziprasidonum"
DB00247	drugbank	(+)-9,10-Didehydro-N-(1-(hydroxymethyl)propyl)-1,6-dimethylergoline-8beta-carboxamide	"( +) 9 10 didehydro n (1 (hydroxymethyl)propyl) 1 6 dimethylergolin 8beta carboxamid"
DB00247	drugbank	(+)-N-(1-(Hydroxymethyl)propyl)-1-methyl-D-lysergamide	"( +) n (1 (hydroxymethyl)propyl) 1 methyl d lysergamid"
DB00247	drugbank	1-Methyl-D-lysergic acid butanolamide	"1 methyl d lysergic acid butanolamid"
DB00247	drugbank	1-Methyl-dextro-lysergic acid (+)-1-hydroxy-2-butylamide	"1 methyl dextro lysergic acid ( +) 1 hydroxy 2 butylamid"
DB00247	drugbank	1-Methyllysergic acid butanolamide	"1 methyllysergic acid butanolamid"
DB00247	drugbank	1-Methylmethylergonovine	"1 methylmethylergonovin"
DB00247	drugbank	9,10-Didehydro-N-(1-(hydroxymethyl)propyl)-1,6-dimethylergoline-8-carboxamide	"9 10 didehydro n (1 (hydroxymethyl)propyl) 1 6 dimethylergolin 8 carboxamid"
DB00247	drugbank	Methysergidum	"methysergidum"
DB00247	drugbank	Metisergida	"metisergid"
DB00247	drugbank	Metisergido	"metisergido"
DB00247	drugbank	N-(1-(Hydroxymethyl)propyl)-1-methyl-dextro-(+)-lysergamide	"n (1 (hydroxymethyl)propyl) 1 methyl dextro (+) lysergamid"
DB00248	drugbank	(8beta)-N-[3-(dimethylamino)Propyl]-N-[(ethylamino)carbonyl]-6-(2-propenyl)-ergoline-8-carboxamide	"(8beta) n [3 (dimethylamino)propyl] n [(ethylamino)carbonyl] 6 (2 propenyl) ergolin 8 carboxamid"
DB00248	drugbank	(8R)-6-Allyl-N-[3-(dimethylamino)propyl]-N-(ethylcarbamoyl)ergoline-8-carboxamide	"(8r) 6 allyl n [3 (dimethylamino)propyl] n (ethylcarbamoyl )ergolin 8 carboxamid"
DB00248	drugbank	1-((6-Allylergolin-8beta-yl)carbonyl)-1-(3-(dimethylamino)propyl)-3-ethylurea	"1 ((6 allylergolin 8beta yl)carbonyl) 1 (3 (dimethylamino)propyl) 3 ethylur"
DB00248	drugbank	1-[(6-Allylergoline-8beta-yl)carbonyl]-1-[3-(dimethylamino)propyl]-3-ethylurea	"1 [(6 allylergolin 8beta yl)carbonyl] 1 [3 (dimethylamino)propyl] 3 ethylur"
DB00248	drugbank	1-Ethyl-3-(3'-dimethylamionpropyl)-2-(6'-allylergoline-8'beta-carbonyl)urea	"1 ethyl 3 ( 3' dimethylamionpropyl) 2 ( 6' allylergolin 8'beta carbonyl )ure"
DB00248	drugbank	Cabergolina	"cabergolin"
DB00248	drugbank	Cabergolinum	"cabergolinum"
DB00249	drugbank	(+)-5-Iodo-2'-deoxyuridine	"( +) 5 iodo 2' deoxyuridin"
DB00249	drugbank	1-(2-Deoxy-beta-D-ribofuranosyl)-5-iodouracil	"1 (2 deoxy bet d ribofuranosyl) 5 iodouracil"
DB00249	drugbank	1-beta-D-2'-Deoxyribofuranosyl-5-iodouracil	"1 bet d 2' deoxyribofuranosyl 5 iodouracil"
DB00249	drugbank	1beta-D-2'-Deoxyribofuranosyl-5-iodouracil	"1beta d 2' deoxyribofuranosyl 5 iodouracil"
DB00249	drugbank	2'-Deoxy-5-iodouridine	"2' deoxy 5 iodouridin"
DB00249	drugbank	5-iodo-2'-deoxyuridine	"5 iodo 2' deoxyuridin"
DB00249	drugbank	5-Iododeoxyuridine	"5 iododeoxyuridin"
DB00249	drugbank	5-Iodouracil deoxyriboside	"5 iodouracil deoxyribosid"
DB00249	drugbank	Idoxuridin	"idoxuridin"
DB00249	drugbank	Idoxuridina	"idoxuridin"
DB00249	drugbank	Idoxuridinum	"idoxuridinum"
DB00249	drugbank	IdU	"idu"
DB00249	drugbank	Iododeoxyridine	"iododeoxyridin"
DB00249	drugbank	Iodoxuridine	"iodoxuridin"
DB00249	drugbank	Joddeoxiuridin	"joddeoxiuridin"
DB00250	drugbank	1,1'-Sulfonylbis(4-aminobenzene)	"1 1' sulfonylb( 4 aminobenzen )"
DB00250	drugbank	1,1'-Sulfonylbis[4-aminobenzene]	"1 1' sulfonylb[4 aminobenzen ]"
DB00250	drugbank	4-(4-amino-Benzenesulfonyl)-phenylamine	"4 (4 amino benzenesulfonyl) phenylamin"
DB00250	drugbank	4-(4-Aminophenylsulfonyl)aniline	"4 (4 aminophenylsulfonyl )anilin"
DB00250	drugbank	4-(4-Aminophenylsulfonyl)benzenamine	"4 (4 aminophenylsulfonyl)benzenamin"
DB00250	drugbank	4-Aminophenyl sulfone	"4 aminophenyl sulfon"
DB00250	drugbank	4,4'-Dapsone	"4 4' dapson"
DB00250	drugbank	4,4'-Diaminodiphenyl sulfone	"4 4' diaminodiphenyl sulfon"
DB00250	drugbank	4,4'-Diaminodiphenyl sulphone	"4 4' diaminodiphenyl sulphon"
DB00250	drugbank	4,4'-Diaminodiphenylsulfone	"4 4' diaminodiphenylsulfon"
DB00250	drugbank	4,4'-Sulfonylbisaniline	"4 4' sulfonylbisanilin"
DB00250	drugbank	4,4'-Sulfonylbisbenzenamine	"4 4' sulfonylbisbenzenamin"
DB00250	drugbank	4,4'-Sulfonylbisbenzeneamine	"4 4' sulfonylbisbenzeneamin"
DB00250	drugbank	4,4'-Sulfonyldianilin	"4 4' sulfonyldianilin"
DB00250	drugbank	4,4'-sulfonyldianiline	"4 4' sulfonyldianilin"
DB00250	drugbank	Bis(4-aminophenyl)sulfone	"bis( 4 aminophenyl )sulfon"
DB00250	drugbank	Bis(P-aminophenyl) sulfone	"bis(p aminophenyl ) sulfon"
DB00250	drugbank	DADPS	"dadp"
DB00250	drugbank	Dapsona	"dapson"
DB00250	drugbank	DAPSONE	"dapson"
DB00250	drugbank	Dapsonum	"dapsonum"
DB00250	drugbank	DDS	"dds"
DB00250	drugbank	DIAPHENYLSULFONE	"diaphenylsulfon"
DB00250	drugbank	P-Aminophenyl sulfone	"p aminophenyl sulfon"
DB00250	drugbank	P,P-Sulphonylbisbenzamine	"p p sulphonylbisbenzamin"
DB00250	drugbank	P,P-Sulphonylbisbenzenamine	"p p sulphonylbisbenzenamin"
DB00250	drugbank	P,P'-diaminodiphenyl sulfone	"p p' diaminodiphenyl sulfon"
DB00251	drugbank	Terazol 3	"terazol @card@"
DB00252	drugbank	5,5-Diphenyl-imidazolidine-2,4-dione	"5 5 diphenyl imidazolidin 2 4 dion"
DB00252	drugbank	5,5-diphenylimidazolidine-2,4-dione	"5 5 diphenylimidazolidin 2 4 dion"
DB00252	drugbank	5,5-diphenyltetrahydro-1H-2,4-imidazoledione	"5 5 diphenyltetrahydro 1h 2 4 imidazoledion"
DB00252	drugbank	5,5-Diphenyltetrahydro-1H-2,4-imidazoledione	"5 5 diphenyltetrahydro 1h 2 4 imidazoledion"
DB00252	drugbank	Diphenylhydantoin	"diphenylhydantoin"
DB00252	drugbank	Fenitoina	"fenitoin"
DB00252	drugbank	Phentytoin	"phentytoin"
DB00252	drugbank	Phenytoine	"phenytoin"
DB00252	drugbank	Phenytoinum	"phenytoinum"
DB00253	drugbank	11beta-Hydroxy-6alpha-methylpregn-4-ene-3,20-dione	"11beta hydroxy 6alpha methylpregn 4 ene 3 20 dion"
DB00253	drugbank	HMS	"hms"
DB00254	drugbank	(4S,4AR,5S,5ar,6R,12as)-4-(dimethylamino)-3,5,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide	"( 4s 4ar  5s 5ar  6r 12as) 4 (dimethylamino) 3 5 10 12 12a pentahydroxy 6 methyl 1 11 dioxo 1 4 4a 5 5a 6 11 12a octahydrotetracen 2 carboxamid"
DB00254	drugbank	5-Hydroxy-alpha-6-deoxytetracycline	"5 hydroxy alpha 6 deoxytetracyclin"
DB00254	drugbank	6-alpha-deoxy-5-oxytetracycline	"6 alpha deoxy 5 oxytetracyclin"
DB00254	drugbank	6alpha-Deoxy-5-oxytetracycline	"6alpha deoxy 5 oxytetracyclin"
DB00254	drugbank	6α-deoxy-5-oxytetracycline	"6α deoxy 5 oxytetracyclin"
DB00254	drugbank	Doxiciclina	"doxiciclin"
DB00254	drugbank	Doxycyclin	"doxycyclin"
DB00254	drugbank	Doxycycline (anhydrous)	"doxycyclin ( anhydrous )"
DB00254	drugbank	Doxycyclinum	"doxycyclinum"
DB00254	drugbank	Jenacyclin	"jenacyclin"
DB00254	drugbank	Supracyclin	"supracyclin"
DB00254	drugbank	Vibramycin	"vibramycin"
DB00255	drugbank	(E)-3,4-bis(4-hydroxyphenyl)-3-hexene	"( e) 3 4 bis( 4 hydroxyphenyl) 3 hexen"
DB00255	drugbank	(e)-4,4'-(1,2-Diethyl-1,2-ethenediyl)bisphenol	"( e) 4 4' (1 2 diethyl 1 2 ethenediyl)bisphenol"
DB00255	drugbank	4,4'-Dihydroxy-alpha,beta-diethylstilbene	"4 4' dihydroxy alpha bet diethylstilben"
DB00255	drugbank	4,4'-dihydroxy-α,β-diethylstilbene	"4 4' dihydroxy α  β diethylstilben"
DB00255	drugbank	alpha,Alpha'-diethyl-(e)-4,4'-stilbenediol	"alpha alpha' diethyl (e) 4 4' stilbenediol"
DB00255	drugbank	DES	"du"
DB00255	drugbank	Diethylstilbestrolum	"diethylstilbestrolum"
DB00255	drugbank	Dietilestilbestrol	"dietilestilbestrol"
DB00255	drugbank	Distilbene	"distilben"
DB00255	drugbank	Stilboestrol	"stilboestrol"
DB00255	drugbank	trans-4,4'-(1,2-diethyl-1,2-ethenediyl)bisphenol	"tran 4 4' (1 2 diethyl 1 2 ethenediyl)bisphenol"
DB00255	drugbank	trans-Diethylstilbesterol	"tran diethylstilbesterol"
DB00255	drugbank	trans-Diethylstilbestrol	"tran diethylstilbestrol"
DB00255	drugbank	trans-Diethylstilboesterol	"tran diethylstilboesterol"
DB00255	drugbank	α,α'-diethyl-(E)-4,4'-stilbenediol	"α   α' diethyl ( e) 4 4' stilbenediol"
DB00256	drugbank	(+)-N-(5-Amino-5-carboxypentylaminomethyl)-4-dimethylamino-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxonaphthacene-2-carboxamide	"( +) n (5 amino 5 carboxypentylaminomethyl) 4 dimethylamino 1 4 4a 5 5a 6 11 12a octahydro 3 6 10 12 12a pentahydroxy 6 methyl 1 11 dioxonaphthacen 2 carboxamid"
DB00256	drugbank	Limeciclina	"limeciclin"
DB00256	drugbank	Lymecyclinum	"lymecyclinum"
DB00256	drugbank	N-Lysinomethyltetracycline	"n lysinomethyltetracyclin"
DB00256	drugbank	N(2)-(((+)-5-Amino-5-carboxypentylamino)methyl)tetracycline	"n( 2) ( ( ( +) 5 amino 5 carboxypentylamino)methyl)tetracyclin"
DB00256	drugbank	N6-((4-(Dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamido)methyl)lysine	"n6 ((4 (dimethylamino) 1 4 4a 5 5a 6 11 12a octahydro 3 6 10 12 12a pentahydroxy 6 methyl 1 11 dioxo 2 naphthacenecarboxamido )methyl )lysin"
DB00256	drugbank	Tetracycline-L-methylene lysine	"tetracyclin l methylen lysin"
DB00256	drugbank	Tetracycline-L-methylenelysine	"tetracyclin l methylenelysin"
DB00257	drugbank	1-((2-Chlorophenyl)diphenylmethyl)-1H-imidazole	"1 ((2 chlorophenyl)diphenylmethyl) 1h imidazol"
DB00257	drugbank	1-(alpha-(2-Chlorophenyl)benzhydryl)imidazole	"1 (alpha (2 chlorophenyl)benzhydryl )imidazol"
